StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
20,19,Other,Single,83.8582108738851,864.7260396293083,English & Applied Communication,3,Conventional,Part-time,False,True,Paid,0.3116356317942497,3,True,24,318.5148292194573,Student,True
21,21,F,Single,81.1128619913593,897.3298404269896,Media and Cultural Studies,3,Block,Full-time,False,False,Exempt,2.915644219824021,4,False,0,460.0351683939672,Employed,True
22,20,M,Married,97.17654310485784,857.2399484940697,Politics and Public Administration,3,Block,Part-time,False,False,Exempt,1.9304410548273427,5,False,5,334.25752720540953,Unemployed,True
23,24,Other,Divorced,93.90243999572898,865.1573727225535,Banking and Finance,2,Conventional,Full-time,False,True,Paid,0.5780844658964019,0,True,36,393.19813357174445,Unemployed,False
24,22,Other,Divorced,85.13480486874276,811.4784181883541,Psychology,3,Block,Part-time,True,False,Exempt,1.755944062269848,5,False,39,85.98612457554871,Unemployed,False
25,23,F,Divorced,92.63859434005043,840.1019343543913,Economics,4,Block,Full-time,False,True,Exempt,3.173725210972277,6,False,48,45.874831179642584,Unemployed,False
26,21,M,Divorced,96.70878712075935,833.6482767083334,TshiVenda,2,Block,Part-time,False,False,Paid,2.4261183854616495,4,False,8,370.2914459754211,Student,True
27,20,F,Divorced,99.56765760658128,876.7098064323526,Economics and Finance,4,Conventional,Full-time,True,True,Unpaid,2.584206996025102,1,True,22,30.797209209507017,Unemployed,True
28,22,Other,Married,89.43188816657309,856.4826601333529,Information Systems,2,Conventional,Full-time,True,False,Paid,2.752960488894211,2,True,4,202.3120615465907,Employed,True
29,18,Other,Single,96.21978422320556,817.5194517808268,Soil and Plant Sciences,4,Conventional,Full-time,False,True,Unpaid,1.0758002958384623,3,False,25,224.83201451890488,Student,True
30,18,Other,Divorced,97.07235623264694,858.4953535565128,Fiscal Studies,2,Conventional,Part-time,False,False,Exempt,0.8043468644915599,5,True,49,329.5132859409911,Student,True
31,24,F,Married,91.53394150539673,888.2752460697903,Soil and Plant Sciences,3,Block,Full-time,False,False,Paid,1.0120416020255507,2,False,16,17.001945025020724,Employed,True
32,22,F,Single,95.5322312965392,873.2196526384112,Banking and Finance,2,Conventional,Part-time,True,False,Paid,3.666577843357018,9,True,12,388.02882492645415,Unemployed,True
33,22,F,Married,85.06430053156033,886.9849611747994,Fiscal Studies,1,Conventional,Part-time,True,False,Paid,0.6857303645170618,7,False,21,160.51932652190382,Unemployed,False
34,19,M,Divorced,99.95160796456331,899.3224001232793,Psychology,1,Block,Part-time,True,True,Paid,3.930495276512687,9,False,36,236.5398720537501,Unemployed,False
35,19,M,Divorced,90.85903764013348,848.5758924188297,Internal Auditing,2,Conventional,Full-time,True,False,Paid,1.5027316646487279,2,True,10,218.99140285422558,Student,False
36,23,Other,Married,92.8735219196565,838.3077896161417,Marketing Management,2,Conventional,Part-time,True,False,Paid,2.338890003198386,0,True,18,266.6357535073468,Unemployed,False
37,23,M,Single,95.16201111694545,802.320783855888,Urban Planning and Development,2,Block,Full-time,False,False,Exempt,3.26027001278765,9,False,46,74.96957792997672,Unemployed,True
38,18,F,Married,87.52912552109647,881.8250585359974,Finance,1,Conventional,Full-time,True,True,Exempt,3.802600297713026,0,False,43,473.29746368373685,Unemployed,False
39,18,F,Divorced,94.0883124320958,837.3133713263285,Economics and Finance,1,Conventional,Part-time,True,True,Unpaid,0.29787047583813253,6,False,30,385.1111874502313,Student,True
40,21,F,Married,93.2141905901529,826.7377741194631,"Peace, Conflict and Governance",4,Conventional,Part-time,False,False,Unpaid,1.5454327198773559,3,True,30,182.49384570773108,Employed,False
41,18,M,Married,90.20866082579623,830.1723181649635,Geography and Environmental Science,1,Conventional,Part-time,False,True,Exempt,3.1823072629410154,9,True,4,288.2988898071449,Employed,True
42,18,Other,Married,90.80301408885566,872.1741487615651,Economics,4,Conventional,Full-time,False,True,Exempt,3.795505609651817,8,False,34,472.754940486956,Student,False
43,20,M,Single,98.3267973391871,873.4559293722605,Geography and Environmental Science,3,Block,Part-time,True,False,Paid,2.3432295295385086,3,True,17,497.4685269924278,Student,True
44,22,F,Single,91.56091855720669,877.1437441287966,Office Management,2,Block,Full-time,False,True,Unpaid,2.670279222608488,7,False,47,137.63069456146292,Employed,True
45,22,M,Single,95.11686740018183,867.4380631338884,Development Studies,3,Conventional,Part-time,True,False,Exempt,3.943831709722452,3,False,44,255.54200491697804,Student,False
46,23,F,Married,84.54957555249844,824.6030041338263,Information Systems,3,Block,Full-time,False,False,Unpaid,1.586536404601742,2,True,3,139.08164868226126,Unemployed,True
47,23,M,Divorced,94.57979223033013,819.3927230625229,Politics and Public Administration,4,Block,Part-time,False,True,Unpaid,1.1600368113628976,2,True,6,149.7969488792248,Employed,True
48,22,F,Married,92.9987574180101,881.866326775836,English & Applied Communication,4,Block,Full-time,False,False,Unpaid,0.3819956223251899,2,False,7,300.6187548600639,Unemployed,True
49,23,Other,Single,98.52382673819615,874.3200983612369,TshiVenda,3,Conventional,Part-time,False,False,Unpaid,0.1941970552555783,8,False,7,176.53345228087696,Employed,True
50,23,M,Married,89.75778547413687,827.4518157157661,Economics and Finance,4,Conventional,Full-time,False,True,Paid,3.635877677018151,0,False,7,81.75152436258986,Unemployed,False
51,20,Other,Divorced,97.88310628638922,862.7228170564983,Urban Planning and Development,4,Conventional,Part-time,True,False,Unpaid,1.2807152673225377,0,False,26,402.7048292721134,Unemployed,True
52,21,Other,Divorced,80.33365704863232,838.9476729493933,Gender and Social Anthropology,3,Block,Part-time,True,True,Paid,3.282464398844268,2,True,45,194.9612109641698,Employed,True
53,24,F,Divorced,90.13511137493192,855.0720299843754,Computer Sciences,1,Conventional,Full-time,True,False,Exempt,0.8259590378088024,1,False,11,32.57274528267157,Employed,False
54,19,F,Married,89.09536733247378,843.0401531052089,Geography and Environmental Science,1,Conventional,Part-time,False,True,Exempt,2.2899925629935947,8,False,49,98.52136283506863,Student,True
55,23,F,Divorced,82.96828709017305,857.764658265729,Politics and Public Administration,4,Block,Part-time,False,True,Paid,0.5567823690152469,7,True,20,366.38503882841894,Student,True
56,20,M,Single,98.05771550691557,843.1141298883982,Hospitality Tourism and Culture,1,Conventional,Full-time,False,True,Paid,3.873665208725071,7,False,32,258.520754154417,Unemployed,True
57,24,M,Married,96.5909567451081,898.0264753125775,Geography and Environmental Science,1,Conventional,Full-time,False,False,Exempt,0.2827176062844692,4,False,36,308.91689396940734,Employed,True
58,19,F,Married,90.30386359961824,825.0226086327918,Gender and Social Anthropology,4,Block,Part-time,False,True,Exempt,2.5238133041837694,0,False,9,200.06180566617954,Student,False
59,22,M,Single,90.4426565399106,873.9315883702858,Finance,3,Conventional,Full-time,False,True,Exempt,0.6591399635706705,0,True,23,67.27568819017038,Employed,True
60,24,Other,Divorced,99.54917451555676,870.867785233968,Musicology and Ethnochoreology,2,Conventional,Part-time,False,True,Exempt,2.344007109207526,6,False,27,372.7964796455218,Employed,True
61,20,Other,Single,99.34911178994456,888.988926416694,Internal Auditing,4,Conventional,Full-time,False,False,Paid,0.5491910371056696,0,True,35,2.914068740847764,Employed,True
62,21,F,Married,91.66380042172815,891.8248237788835,Business Management,1,Conventional,Full-time,False,False,Exempt,0.015475147271354572,2,False,37,431.64517357791374,Employed,False
63,19,F,Divorced,86.17366292209884,814.3073183860162,Hospitality Tourism and Culture,1,Block,Full-time,False,True,Unpaid,0.934498256335702,9,True,18,433.64440883597916,Student,True
64,20,F,Single,94.2917103528484,841.9057354908183,Gender and Social Anthropology,2,Conventional,Full-time,False,True,Paid,0.17021198923994518,3,False,48,102.63455138759053,Unemployed,False
65,19,F,Married,94.72479617005207,863.1893261730897,Politics and Public Administration,4,Block,Full-time,False,True,Exempt,3.4828529476126704,9,True,32,401.4050579736449,Employed,False
66,22,M,Divorced,86.8700106901461,892.69569194094,Office Management,3,Block,Part-time,False,True,Paid,2.6692282637885327,4,True,5,153.45494966594876,Unemployed,False
67,20,M,Single,81.17184779004822,806.7442922857474,Internal Auditing,2,Conventional,Part-time,False,False,Unpaid,3.8787852533032185,3,True,44,222.77180838270237,Employed,True
68,19,M,Single,83.06773131219589,859.0840278950777,Religious Studies,1,Conventional,Part-time,True,True,Paid,1.7558557697930581,8,True,39,215.5638290472935,Employed,True
69,21,M,Married,91.92237313072236,839.6030972946492,Internal Auditing,1,Conventional,Full-time,True,True,Exempt,1.2682546849463727,2,True,23,106.28100357826325,Employed,True
70,21,Other,Married,92.40118113660783,890.7154030385996,Religious Studies,4,Conventional,Full-time,False,True,Paid,2.693489019657761,7,True,24,174.21534462949245,Student,True
71,22,Other,Married,81.70174279732402,836.6833374368496,Gender and Social Anthropology,3,Conventional,Part-time,False,False,Unpaid,1.2178930372247345,4,False,41,271.8879482162934,Student,True
72,18,F,Single,86.76335369510308,861.2151114328578,History,4,Block,Full-time,True,True,Unpaid,0.8844712217277193,7,True,24,197.88520255419638,Unemployed,True
73,21,M,Married,95.43265482498357,866.288449234945,"Livestock, Wildlife and Fisheries",2,Block,Part-time,True,True,Unpaid,0.29263970067495215,8,True,4,338.9533096072059,Unemployed,True
74,20,F,Married,82.55732418221658,879.3950537545462,Computer Sciences,3,Conventional,Part-time,False,False,Paid,2.1848813479663667,0,True,22,434.5957976156733,Unemployed,True
75,20,M,Married,86.88451975534932,866.0272321683213,Marketing Management,1,Conventional,Full-time,False,False,Exempt,0.22066647314838894,3,False,47,101.61431477762429,Employed,True
76,18,Other,Divorced,83.55430521854092,879.4385045067612,Statistics and Operations Research,3,Conventional,Part-time,True,False,Paid,1.800464481674111,4,False,40,429.40403359987755,Employed,True
77,23,M,Divorced,98.33544128775057,884.3649664440071,"Peace, Conflict and Governance",1,Conventional,Part-time,False,False,Unpaid,3.848688499087606,1,False,32,272.1222790397464,Unemployed,False
78,22,M,Married,89.00468878633471,814.2839144521696,Local Governance Studies,2,Conventional,Part-time,False,False,Unpaid,0.09989990611657174,3,True,29,256.77020782551244,Employed,True
79,20,M,Married,94.85889992891556,893.8139933981132,Risk Management and Insurance,1,Conventional,Full-time,True,True,Unpaid,2.7658699534494606,2,False,32,156.3687713952942,Unemployed,False
80,18,Other,Single,85.21860186863218,858.1370183971218,History,4,Conventional,Full-time,False,False,Paid,2.07441860137643,2,True,36,307.73744932358386,Unemployed,False
81,22,F,Married,82.40633169483453,899.0876917165989,"Peace, Conflict and Governance",4,Conventional,Part-time,True,True,Paid,3.116307504161512,1,True,4,37.28735760502011,Unemployed,False
82,19,Other,Married,99.64523337613001,849.971768661812,"Peace, Conflict and Governance",4,Conventional,Full-time,False,False,Exempt,2.142082257299499,9,True,41,403.01218997473677,Student,False
83,19,Other,Married,96.10338611402793,862.0469635020274,Risk Management and Insurance,2,Block,Full-time,True,False,Exempt,0.32519413992259105,5,True,18,28.085163613597086,Unemployed,True
84,24,F,Divorced,97.63404828878157,842.6887350979882,Accounting,2,Conventional,Full-time,True,False,Exempt,1.3561439756979614,9,False,2,489.9687655448111,Unemployed,False
85,24,F,Single,86.40996642108327,840.0294118068459,Statistics and Operations Research,3,Conventional,Part-time,False,True,Unpaid,1.116159602729474,0,True,16,126.79977118038043,Unemployed,True
86,19,M,Single,83.80954203402052,850.4719682058153,Transport and Logistics,1,Conventional,Full-time,False,True,Paid,0.6461729786225416,4,False,27,185.32866272131082,Student,False
87,24,Other,Divorced,98.98575443455346,832.1484671647994,Sociology,2,Conventional,Full-time,True,True,Paid,1.8046581686909904,0,True,5,336.81942556046334,Unemployed,False
88,21,F,Single,85.836920630608,851.7913454680704,Banking and Finance,1,Conventional,Full-time,False,True,Unpaid,3.8708712117826374,8,True,35,443.92250762220084,Student,True
89,23,F,Single,88.49582187561893,802.5622387296304,Transport and Logistics,3,Conventional,Part-time,False,True,Paid,3.3510156478877278,1,False,16,101.34142197853885,Unemployed,False
90,24,Other,Married,90.35635756025204,830.9967336281607,Hospitality Tourism and Culture,3,Block,Part-time,False,False,Paid,2.5867776526734327,7,False,33,484.1945835360624,Unemployed,True
91,23,M,Divorced,84.02323987228384,875.1952089633988,Fiscal Studies,2,Conventional,Full-time,False,False,Exempt,0.9308211399474842,7,True,4,57.98966224057717,Unemployed,True
92,22,F,Married,85.15278129605595,828.3865678820054,XiChangana,4,Block,Full-time,False,False,Exempt,1.8462955617373442,6,False,22,150.0288715885753,Unemployed,True
93,22,Other,Divorced,91.57652488325371,861.7411506505877,Geography and Environmental Science,3,Conventional,Part-time,False,False,Unpaid,3.3017843479622284,4,True,5,275.6909805506796,Student,False
94,19,Other,Single,80.5247907558524,800.0639539693988,Information Systems,1,Block,Full-time,True,False,Unpaid,3.252567241533365,7,False,31,237.36661235294426,Employed,False
95,19,F,Single,97.42391828338658,895.8241652792183,Office Management,4,Block,Part-time,False,False,Paid,3.4128621722930474,6,False,46,484.0458532147747,Student,False
96,24,F,Single,80.80438224528163,834.6284818746973,Development Studies,2,Conventional,Full-time,False,False,Paid,1.2837757019753195,6,False,10,346.29236221873055,Unemployed,True
97,23,M,Divorced,98.98082739524526,880.0891639387247,History,4,Block,Full-time,False,True,Exempt,0.12363763165339714,9,False,46,380.29659964533295,Student,False
98,18,Other,Married,83.35779714873483,887.2202322202215,Media and Cultural Studies,1,Block,Full-time,True,True,Paid,1.2184247268023087,9,False,25,422.0649965730957,Employed,True
99,20,F,Divorced,89.22075432658204,841.2715199655561,Hospitality Tourism and Culture,3,Conventional,Part-time,True,False,Unpaid,1.911228091754647,1,True,26,228.3119577443889,Employed,False
100,20,Other,Married,81.62741655341406,897.1972239822254,Psychology,1,Block,Full-time,True,False,Paid,3.2207023136064494,3,True,46,443.2785074771494,Student,True
101,18,Other,Single,86.04244932858323,883.2678861125834,Risk Management and Insurance,1,Conventional,Full-time,True,False,Unpaid,1.2129712396421448,8,False,36,284.6719848034437,Employed,True
102,22,F,Single,88.39140190731096,823.6140901500346,Politics and Public Administration,3,Block,Part-time,False,True,Exempt,1.4279120078385215,0,True,30,104.3922778697376,Unemployed,True
103,24,F,Divorced,97.31059434364926,828.1866974855103,Business Management,4,Block,Part-time,False,False,Paid,0.22677727759035404,6,False,5,122.7551325628971,Employed,True
104,19,M,Married,97.35898643494656,852.929607540234,English & Applied Communication,1,Conventional,Full-time,False,True,Exempt,0.36938748256288045,8,True,24,499.10364346712277,Employed,True
105,24,Other,Married,97.86648358679713,810.3642454624304,Accounting,1,Block,Part-time,True,True,Exempt,2.4543824702881754,5,False,44,53.479911292738656,Student,False
106,21,M,Divorced,86.69824262347008,829.6850429614054,Finance,1,Block,Part-time,True,True,Unpaid,3.154360122586882,9,False,27,125.6133901666815,Unemployed,False
107,23,F,Single,92.83315106649,859.1390229351082,Computer Sciences,4,Conventional,Full-time,True,True,Exempt,0.5103413701397272,7,False,6,14.982464531595852,Unemployed,True
108,22,M,Divorced,84.07593998948369,830.757208158872,Geography and Environmental Science,2,Conventional,Part-time,False,False,Unpaid,3.0849393879459224,7,True,17,202.49157523557844,Employed,False
109,18,M,Married,88.98977149580864,896.139922419979,Gender and Social Anthropology,4,Conventional,Part-time,True,True,Exempt,0.046708842095486425,7,True,46,490.39287662165,Unemployed,True
110,20,M,Married,84.22890669111199,805.3641967051294,Computer Sciences,2,Block,Full-time,True,False,Paid,2.2247731291762536,2,True,19,341.20786969140727,Employed,True
111,21,Other,Divorced,98.1151970929142,844.828365451452,Soil and Plant Sciences,2,Block,Full-time,True,True,Unpaid,2.712080717654258,3,True,11,233.61317345248756,Unemployed,True
112,24,Other,Single,93.8063827376792,812.3451766842742,Marketing Management,1,Block,Part-time,True,False,Exempt,0.4137984770221692,6,False,13,204.06040643373717,Unemployed,False
113,22,F,Married,87.40105086350808,865.1557227758315,XiChangana,1,Conventional,Part-time,False,False,Exempt,0.475539657208059,3,True,15,43.05096161519833,Student,True
114,18,Other,Divorced,85.0413036099067,853.668400927479,"Peace, Conflict and Governance",2,Block,Full-time,False,False,Exempt,3.8180852260836007,2,True,31,468.71495744385317,Employed,True
115,21,F,Divorced,88.2587368217226,851.7194375639331,Hospitality Tourism and Culture,1,Conventional,Part-time,True,False,Paid,0.6526246366972828,6,False,19,156.00533485457996,Unemployed,False
116,18,M,Married,80.61774531221752,801.1876194079765,Office Management,2,Conventional,Full-time,True,True,Paid,1.795371083256196,0,True,26,317.93007757386954,Unemployed,True
117,18,Other,Married,97.2227802876578,863.8254841860738,Religious Studies & Philosophy,1,Block,Full-time,False,True,Unpaid,3.350182346359639,9,True,16,25.715480064311457,Student,True
118,24,M,Married,84.74901474754087,814.9025688064747,Geography and Environmental Science,1,Conventional,Full-time,True,False,Exempt,2.835284686050151,2,False,19,416.66959296366815,Employed,True
119,22,Other,Divorced,81.97801431335411,890.0016418682413,Human Resources Management,2,Conventional,Full-time,True,True,Unpaid,3.0143005609146956,0,True,42,153.50831180954228,Employed,False
120,23,F,Single,91.30922478412043,842.766039205614,Risk Management and Insurance,3,Block,Part-time,False,False,Exempt,2.4146165832920756,1,True,10,53.82869524543921,Employed,True
121,19,F,Single,90.85652182341673,881.2015963960648,Urban Planning and Development,4,Conventional,Full-time,True,True,Exempt,3.463324187299203,4,True,39,349.46488248817104,Employed,True
122,19,Other,Married,95.34461132900746,841.4958702872754,Soil and Plant Sciences,1,Block,Full-time,False,True,Paid,3.4990915585348104,4,False,27,100.41657407956484,Student,False
123,23,Other,Divorced,96.73150211616475,803.5491003120857,Marketing Management,4,Block,Full-time,False,True,Unpaid,2.078361270479712,0,True,10,1.3883195347103028,Unemployed,True
124,24,F,Married,86.6504863327236,809.2443063645729,Information Systems,3,Block,Full-time,False,True,Exempt,3.1976633727334827,8,True,27,478.75463371563086,Unemployed,True
125,24,Other,Divorced,86.50108027321247,816.6006832345862,Risk Management and Insurance,3,Conventional,Full-time,False,True,Unpaid,0.6992139571292233,8,True,26,419.8030324907433,Student,True
126,22,F,Divorced,87.95959245248963,857.7565381374463,Soil and Plant Sciences,3,Block,Part-time,False,False,Exempt,0.35974239711793654,2,True,7,333.69440225210315,Unemployed,False
127,24,M,Single,88.06863495591843,853.5435046109633,Banking and Finance,3,Conventional,Full-time,False,False,Unpaid,3.1100660557433017,3,True,14,158.44012898551964,Employed,False
128,19,M,Single,82.76884734507757,856.5630015464221,Accounting,4,Block,Part-time,True,False,Unpaid,0.5400189628271246,1,True,25,386.2368493833681,Unemployed,True
129,20,F,Married,90.36658094795715,810.5460805092091,"Livestock, Wildlife and Fisheries",4,Block,Full-time,False,True,Paid,2.91714745437905,8,False,10,11.665940673314502,Unemployed,False
130,18,M,Married,86.87579859730945,872.1784754033945,Geography and Environmental Science,3,Conventional,Part-time,True,False,Paid,3.2407616001732027,5,True,27,298.1259393392265,Student,True
131,23,Other,Divorced,88.84499630038383,828.256185040349,Religious Studies,3,Conventional,Part-time,False,True,Paid,0.08046232264639785,4,True,23,266.34888243963934,Student,True
132,19,F,Divorced,85.68310611444234,833.891785170192,History,1,Block,Full-time,False,True,Unpaid,3.996002670432189,8,False,29,367.8158713714917,Unemployed,True
133,24,M,Married,91.69440258683528,814.6074535037975,English & Applied Communication,4,Block,Part-time,True,False,Unpaid,0.6241757901763112,2,False,17,85.37605979707746,Employed,False
134,21,M,Married,88.23163784293648,847.5114938173712,Internal Auditing,3,Conventional,Part-time,False,True,Unpaid,1.7823001482857657,1,True,31,103.21898644030352,Employed,True
135,19,M,Married,96.62206780342702,874.4390778641763,Marketing Management,3,Conventional,Full-time,False,False,Paid,3.615566797533047,8,False,41,40.917524938495376,Employed,True
136,22,M,Married,89.87369706139833,899.8412170008341,Risk Management and Insurance,4,Conventional,Full-time,False,False,Paid,2.4250163426881683,5,False,8,170.34611063356115,Unemployed,False
137,18,Other,Divorced,94.15965511002373,811.8893206256892,Internal Auditing,2,Block,Full-time,False,True,Exempt,2.7503124188116006,0,True,45,273.62402378045095,Unemployed,False
138,22,Other,Divorced,80.40335061506207,894.5137236096427,Information Systems,2,Conventional,Full-time,False,False,Paid,2.426469719854907,4,False,8,340.4983591747049,Unemployed,True
139,23,F,Single,96.77004996174928,843.4952157695718,Psychology,2,Block,Part-time,False,False,Exempt,0.7630996170459543,7,False,41,412.2188921846872,Employed,True
140,21,M,Single,97.27944266713543,814.3596759986639,Internal Auditing,1,Block,Full-time,True,False,Paid,1.3071571948390686,2,False,22,327.8552869995651,Employed,True
141,24,M,Single,82.965086686349,810.7041433040027,Local Governance Studies,3,Conventional,Full-time,True,False,Paid,3.023467629755348,3,False,48,380.4966901954755,Unemployed,False
142,21,M,Married,83.66366067510019,834.9268867932894,Development Studies,2,Block,Part-time,False,True,Paid,3.2444756935908483,3,True,2,414.5308073660225,Employed,True
143,18,F,Divorced,94.27089794450244,871.2279515681694,Gender and Social Anthropology,1,Conventional,Full-time,False,False,Exempt,3.4999197446224506,3,True,25,332.6175868860233,Unemployed,True
144,21,Other,Married,86.77107864928227,802.0298943966781,Risk Management and Insurance,2,Block,Full-time,False,False,Exempt,1.0130215279646717,5,True,30,400.2066555545813,Unemployed,False
145,23,M,Single,95.25877700998541,859.9843657932181,Business Management,3,Block,Full-time,True,True,Unpaid,2.418998297855443,1,True,8,224.3422254772845,Student,False
146,24,Other,Divorced,87.44236254572643,856.8416191366084,Psychology,2,Conventional,Part-time,True,False,Paid,3.2460775728267843,6,True,30,484.04106546716156,Employed,False
147,18,Other,Married,82.45205831671927,817.9522088098661,Psychology,2,Block,Full-time,True,False,Unpaid,3.9732794576036436,5,False,2,100.99178282224791,Employed,True
148,24,F,Married,87.58700030424755,806.9428450007151,Local Governance Studies,4,Conventional,Part-time,False,True,Paid,0.6982434700968412,0,False,42,120.81055931287388,Employed,True
149,19,M,Married,88.37533824680109,873.411421347973,Geography and Environmental Science,3,Block,Part-time,False,False,Unpaid,2.381553910250692,9,False,30,93.15538531285777,Unemployed,False
150,19,M,Divorced,91.84721780698149,891.2348735513528,Marketing Management,2,Block,Part-time,False,True,Paid,0.9791685507859218,9,False,19,328.1084217557253,Student,True
151,20,Other,Single,81.82389329491647,864.2517362019557,Psychology,2,Conventional,Part-time,False,False,Exempt,1.988589599814632,3,True,21,180.55584655170864,Student,True
152,20,F,Divorced,98.04032061059198,828.2734040532858,XiChangana,3,Conventional,Full-time,True,False,Exempt,0.14956009557174843,3,False,33,14.316162262911714,Unemployed,False
153,24,M,Married,99.89398461359013,857.5442064592331,Urban Planning and Development,3,Block,Part-time,False,True,Unpaid,2.0869564072852684,4,False,34,50.35504362857451,Unemployed,True
154,22,Other,Married,93.81249604867301,870.7687495507195,Psychology,2,Block,Full-time,True,False,Exempt,0.9814954508943119,0,False,20,88.36861329904599,Student,False
155,22,F,Divorced,87.85471742786622,861.1214023840754,Geography and Environmental Science,4,Block,Full-time,False,True,Exempt,0.5769269514869726,7,True,38,180.37020905149558,Unemployed,True
156,20,M,Divorced,97.41384106520317,800.737777907803,"Archaeology, Museums and Heritage Studies",1,Conventional,Full-time,False,False,Exempt,1.2721273831851696,2,True,44,356.5518683173382,Unemployed,False
157,21,Other,Single,91.67177001451412,896.6321414253612,XiChangana,4,Block,Part-time,True,False,Paid,3.760820817895066,0,False,37,169.37194838075354,Student,False
158,24,F,Married,86.59496192136329,854.8887114766541,Religious Studies,4,Conventional,Full-time,False,False,Exempt,0.6793664334409342,1,False,36,131.25803259073464,Student,False
159,23,M,Married,89.49139762401438,829.9260310301686,Risk Management and Insurance,1,Block,Part-time,True,False,Exempt,2.411913059486669,0,False,18,185.0218608903509,Unemployed,True
160,23,M,Divorced,88.75500668578937,891.852761064968,Statistics and Operations Research,1,Block,Full-time,False,True,Paid,3.7852548696840485,4,False,10,25.00659654099757,Student,False
161,18,F,Divorced,82.54550135918632,899.8203587770936,Psychology,3,Block,Part-time,False,False,Unpaid,3.886413794837609,0,False,25,265.8380445501917,Unemployed,False
162,23,F,Divorced,83.64976627341788,888.7603489160804,Geography and Environmental Science,1,Conventional,Part-time,True,False,Unpaid,3.3033501307421886,7,True,35,233.3212815471606,Student,False
163,22,M,Divorced,84.902990239699,803.324541129187,Economics,2,Block,Part-time,True,True,Unpaid,3.056632094444969,8,False,32,290.48459523497837,Unemployed,False
