StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
40,24,F,Divorced,81.09479271819873,834.2472556235829,Religious Studies,4,Distance,Full-time,True,False,Unpaid,3.814295831623533,5,False,49,15.325295353616209,Student,False
41,19,Other,Single,95.5209791773876,856.7439251264473,Finance,3,Distance,Full-time,False,True,Unpaid,2.9428673884197507,2,True,45,62.8312748057529,Unemployed,False
42,19,Other,Single,92.27412963699153,828.4968277577311,Economics,1,Distance,Part-time,True,True,Paid,2.753345393519575,2,False,28,69.51707940918878,Student,False
43,18,Other,Divorced,81.39015593030386,837.7988116209962,Musicology and Ethnochoreology,4,Distance,Full-time,False,False,Paid,3.0196043171246263,8,False,4,91.43712405898557,Unemployed,True
44,23,F,Single,90.1715584373743,881.5621771040387,Development Studies,2,Block,Part-time,False,True,Paid,1.2900247559512792,4,False,2,401.6887857189606,Unemployed,False
45,19,Other,Single,81.64916155967907,817.9209849561025,Religious Studies & Philosophy,2,Distance,Part-time,True,True,Paid,2.9170090776129447,6,False,9,219.74593323906961,Unemployed,False
46,19,Other,Divorced,94.71894403446444,808.2201589481933,Accounting,4,Block,Full-time,True,False,Unpaid,0.9314190057876637,4,True,30,73.54299613519343,Employed,True
47,20,Other,Divorced,90.93003427795766,832.8357785133019,Religious Studies,3,Distance,Full-time,False,True,Paid,1.7124110836310136,5,True,10,50.14848346394463,Employed,False
48,18,Other,Married,99.07147074824594,842.4376767013878,Psychology,3,Distance,Part-time,True,False,Unpaid,3.559715268754026,7,True,16,148.97022936451953,Employed,True
49,18,M,Divorced,83.6627074314354,854.2659282136567,History,2,Block,Full-time,True,False,Exempt,0.07588458596300685,7,False,39,399.0077593522262,Employed,True
50,23,F,Divorced,92.12066905040757,837.2423696175007,Risk Management and Insurance,2,Distance,Full-time,False,False,Unpaid,1.6572746010093868,1,True,40,182.22992396982173,Unemployed,True
51,19,F,Single,84.23164269140983,878.9911700222805,Computer Sciences,1,Distance,Full-time,True,False,Paid,1.0672870669562382,8,False,7,79.94868014696904,Employed,False
52,20,Other,Divorced,92.28129969454797,803.9319487668473,Statistics and Operations Research,3,Block,Part-time,True,True,Unpaid,0.7943584659744376,9,True,1,202.05809077307995,Student,True
53,21,F,Single,94.45299404721713,843.1767538198558,"Archaeology, Museums and Heritage Studies",1,Distance,Part-time,False,True,Unpaid,3.354301685890049,5,False,3,277.6557786435288,Student,False
54,22,F,Divorced,94.44608658659077,838.2255914656405,Transport and Logistics,2,Distance,Full-time,False,True,Unpaid,2.7859942913799123,6,True,15,14.792091819006925,Employed,False
55,24,M,Divorced,96.3014798136522,864.7578490806859,Computer Sciences,2,Block,Full-time,False,False,Unpaid,0.45053088164592703,2,True,40,313.82090072008657,Student,False
56,18,F,Married,97.07100455916634,896.6276251897395,Geography and Environmental Science,2,Block,Part-time,True,True,Unpaid,1.9778533060047576,3,False,40,197.55037650739465,Student,True
57,20,M,Divorced,81.54543452534354,851.0375406628862,Musicology and Ethnochoreology,2,Distance,Part-time,False,False,Paid,1.8676230873084445,5,True,20,4.862937565597192,Employed,True
58,23,F,Divorced,86.86534314144808,898.687684694172,Economics and Finance,1,Distance,Full-time,True,False,Unpaid,0.5701111761176341,6,False,4,336.94469947319044,Unemployed,True
59,20,M,Single,93.74245040719612,830.2249394913198,Fiscal Studies,2,Distance,Full-time,True,True,Paid,3.199050803964833,5,False,34,356.19381778132407,Unemployed,False
60,19,M,Single,89.97172574782424,803.0868132542461,Politics and Public Administration,4,Block,Full-time,True,True,Exempt,1.466695885816799,4,True,13,314.4198942793414,Unemployed,False
61,22,F,Married,83.81351893509583,816.5663167476413,"Peace, Conflict and Governance",3,Block,Part-time,False,False,Unpaid,3.0477511006415776,1,True,14,170.96510879921112,Employed,False
62,18,M,Divorced,91.05419140333396,839.5124884774567,Media and Cultural Studies,2,Distance,Part-time,True,False,Exempt,0.7682504603288498,6,True,5,264.8024270329806,Unemployed,False
63,21,M,Single,88.14871305532287,831.6333909188552,Computer Sciences,3,Distance,Full-time,True,False,Paid,1.2602938464553293,4,False,15,193.57885306671767,Unemployed,False
64,19,F,Divorced,87.80076555308611,809.7054130983378,Statistics and Operations Research,2,Distance,Part-time,False,False,Unpaid,0.3806837908106635,8,False,22,350.3108650798472,Student,True
65,18,M,Married,96.19507434871328,843.2660107690717,Soil and Plant Sciences,1,Block,Full-time,False,True,Exempt,0.5739170789824328,3,False,30,291.79009311684433,Unemployed,True
66,24,M,Single,88.15196667664362,833.8115771659562,Accounting,3,Block,Full-time,True,True,Paid,3.5327339614109317,9,False,41,40.89955691372488,Employed,True
67,23,M,Single,80.52909010960849,812.2619220457439,"Peace, Conflict and Governance",1,Block,Full-time,False,True,Exempt,0.43645057674231014,1,False,45,321.5467791094987,Unemployed,True
68,18,M,Married,81.16126677782182,829.6117130611909,Media and Cultural Studies,2,Distance,Full-time,True,False,Unpaid,0.3829248291437728,6,False,11,343.61920716890074,Student,True
69,20,M,Divorced,97.1248808338324,888.6436055355391,Business Management,4,Distance,Full-time,True,False,Unpaid,3.7615092433466395,6,False,40,185.3510903073497,Student,True
70,24,Other,Single,99.21201620025042,830.204886548934,Accounting,4,Distance,Part-time,True,True,Unpaid,2.5836138386430703,0,False,18,437.8928904798522,Student,True
71,22,M,Single,93.76818672911415,871.3955423242052,History,4,Block,Part-time,False,True,Paid,0.40366393421767777,4,False,11,421.50717742248133,Student,True
72,21,M,Married,87.28736588200161,861.2047079657756,Hospitality Tourism and Culture,4,Distance,Full-time,False,True,Exempt,3.8868669562642055,2,True,44,87.58326194986893,Unemployed,False
73,22,M,Married,98.77200631589454,842.7181162408372,Sociology,4,Block,Part-time,True,False,Paid,0.5884000420131885,8,False,12,452.13315424293427,Student,True
74,20,M,Married,93.25606172751472,823.9025636803669,Computer Sciences,1,Distance,Full-time,True,False,Exempt,3.065382901141712,8,False,48,220.43618574753876,Student,False
75,21,F,Divorced,96.88667098398676,836.9014699345945,Musicology and Ethnochoreology,4,Block,Part-time,True,False,Paid,0.13940544655834586,6,True,1,361.8748263171467,Student,True
76,21,Other,Divorced,95.31704608074018,859.2107213471043,"Peace, Conflict and Governance",2,Distance,Part-time,True,True,Unpaid,2.498167189359246,8,True,19,407.048503483618,Unemployed,True
77,19,F,Divorced,87.58278631545184,835.0753214749354,Business Management,1,Distance,Part-time,False,True,Exempt,2.1868154884115834,1,False,30,252.55621053484495,Employed,False
78,21,Other,Married,89.57404401701571,821.4896433574232,Hospitality Tourism and Culture,1,Block,Part-time,False,True,Exempt,0.8320152417012046,9,True,8,199.55096968540786,Student,False
79,18,M,Single,83.72264308736199,811.6462748891632,Computer Sciences,4,Distance,Full-time,False,True,Exempt,2.572584570881665,7,True,20,457.72568430754916,Student,False
80,22,M,Divorced,85.84028200881468,887.9766937909566,Gender and Social Anthropology,3,Block,Part-time,False,True,Paid,2.4682119727095544,9,False,7,115.4267764677116,Student,True
81,23,Other,Married,95.56251322573044,844.0312975751906,Banking and Finance,2,Distance,Part-time,False,True,Unpaid,3.193406861855907,9,False,38,128.48503885957226,Unemployed,False
82,23,Other,Divorced,97.87956783766217,862.520832174293,Local Governance Studies,1,Distance,Part-time,True,False,Exempt,3.5034962344017813,9,True,36,180.81015700671855,Unemployed,True
83,22,F,Single,94.48920846502824,849.0410361136805,English & Applied Communication,2,Distance,Part-time,False,True,Paid,2.040419762614264,0,False,28,429.7328889852828,Student,True
84,19,Other,Single,89.30347393313276,887.2566518357963,"Archaeology, Museums and Heritage Studies",3,Block,Part-time,True,True,Exempt,1.9611807739366451,2,True,18,469.39413210653794,Employed,True
85,21,M,Married,81.73018537879496,854.6934852448211,Musicology and Ethnochoreology,1,Distance,Part-time,True,False,Unpaid,2.486383083778791,7,False,34,110.03385737743093,Student,True
86,20,F,Single,81.13895897396897,848.0781417949113,XiChangana,2,Block,Part-time,False,False,Exempt,2.9168303569192524,7,False,44,431.9350738156227,Employed,True
87,24,Other,Married,87.48651129225708,892.4600990421712,History,4,Distance,Part-time,False,False,Unpaid,1.4246846897674983,9,True,37,129.10147973428465,Employed,True
88,24,Other,Married,89.27643437535326,871.9689596045355,Accounting,1,Distance,Full-time,True,False,Paid,2.0185675334649136,7,True,25,485.32062337494403,Unemployed,False
89,18,F,Married,92.18241244426594,811.1549907346857,Politics and Public Administration,1,Block,Full-time,True,False,Paid,2.3404167432926934,6,True,10,298.70394599079117,Unemployed,True
90,19,Other,Married,80.12979042773995,817.7704461196814,Information Systems,1,Distance,Full-time,True,False,Unpaid,3.9535123353436443,1,True,35,3.543233723691197,Unemployed,True
91,24,M,Single,99.79445780932613,878.7122862939442,Transport and Logistics,1,Distance,Part-time,False,True,Unpaid,2.3508487858236666,2,True,34,17.06495203558894,Employed,False
92,21,F,Single,87.27877766808086,883.5851321179954,Accounting,4,Block,Full-time,False,True,Paid,0.8967462029690267,8,False,3,73.74226540235423,Employed,False
93,23,Other,Single,96.96189327602244,854.5190829090296,"Livestock, Wildlife and Fisheries",3,Block,Full-time,False,True,Unpaid,2.351959432961043,1,False,2,93.78657890937836,Employed,True
94,20,M,Single,90.69933411330808,855.4455227866639,"Livestock, Wildlife and Fisheries",3,Distance,Full-time,False,True,Unpaid,3.2779983317960726,6,True,44,383.8095614132983,Unemployed,False
95,21,Other,Married,82.60878909066693,863.1932962851445,Gender and Social Anthropology,2,Block,Part-time,True,False,Exempt,3.4296147200447633,0,True,46,111.38293820847494,Unemployed,True
96,19,F,Married,95.95131105069044,843.911577428264,"Livestock, Wildlife and Fisheries",4,Block,Full-time,False,False,Paid,3.201001818372047,2,True,11,484.5708100249299,Unemployed,True
97,20,Other,Single,94.19654149839752,868.0199123483903,TshiVenda,4,Distance,Full-time,True,True,Paid,3.5528376611553676,0,False,31,318.05602860146917,Student,True
98,24,Other,Divorced,90.54872169858456,810.8481257566416,Psychology,2,Block,Full-time,False,False,Unpaid,1.3390653675165098,5,False,46,346.25875462675884,Employed,False
99,20,Other,Divorced,90.2910618266756,896.1279242367386,Internal Auditing,4,Block,Full-time,False,False,Unpaid,2.030282483810648,3,True,25,108.90825964260375,Employed,True
100,20,M,Divorced,81.74959211501856,875.0154823794921,"Archaeology, Museums and Heritage Studies",4,Distance,Full-time,False,True,Unpaid,3.118364384030176,0,False,42,446.35315704754237,Student,False
101,20,M,Single,93.11697897147748,863.1174204009006,Marketing Management,1,Block,Full-time,True,True,Paid,1.0577998030363935,4,False,42,333.9072864099657,Employed,False
102,24,Other,Married,98.224903115086,831.632205700948,Business Management,1,Block,Full-time,True,True,Exempt,1.4863257514068042,3,True,12,432.2028121709319,Employed,False
103,21,Other,Married,81.86489838442716,816.0955487456729,Economics and Finance,1,Distance,Part-time,False,True,Paid,3.324622618224048,9,True,43,478.2405486156135,Student,True
104,20,F,Divorced,85.27022901297809,840.9342963828944,Politics and Public Administration,4,Distance,Full-time,True,True,Exempt,3.080342598481933,9,False,37,62.82048855479822,Employed,True
105,21,Other,Divorced,98.04615946884198,866.1576740574059,English & Applied Communication,4,Block,Full-time,True,True,Unpaid,3.884798271664356,1,False,28,48.29361513447283,Unemployed,False
106,20,F,Married,85.68687819639587,863.3709743423111,Religious Studies & Philosophy,3,Distance,Part-time,False,True,Paid,3.9838962340586006,6,False,18,401.7039132948179,Student,False
107,20,M,Divorced,93.07887344359852,838.2641155065571,Musicology and Ethnochoreology,1,Block,Part-time,False,True,Exempt,0.9629781878855161,7,False,34,433.06302954708514,Employed,True
108,19,Other,Divorced,90.69636329886288,861.328639383313,Banking and Finance,2,Block,Part-time,True,False,Paid,3.6017999446946933,3,False,47,291.8807104389928,Unemployed,False
109,21,F,Married,91.92655210007725,881.3748295567548,Religious Studies,4,Block,Part-time,False,True,Exempt,0.37806200540027657,8,True,40,183.0002738752603,Employed,False
110,23,M,Divorced,88.31577803154507,802.6284772337607,Politics and Public Administration,1,Block,Part-time,True,False,Exempt,2.839200835856222,2,False,26,326.3148180376119,Student,True
111,21,F,Divorced,85.99982941107422,845.0621047930276,Office Management,3,Distance,Full-time,True,True,Paid,0.8803975507022037,5,True,45,152.83203629622867,Unemployed,True
112,22,M,Single,80.97066901459338,875.8555228466792,Finance,1,Distance,Full-time,False,False,Unpaid,1.2012446276902509,6,True,30,119.19284607673409,Employed,True
113,24,Other,Divorced,94.88561878588328,854.6144470463378,Human Resources Management,3,Block,Full-time,True,True,Paid,3.7852847106581673,6,False,2,244.07260476363274,Student,True
114,23,F,Single,94.92186924388454,865.147608792907,Soil and Plant Sciences,3,Distance,Part-time,False,True,Unpaid,1.0526049469368477,5,True,34,108.07691380318984,Employed,True
115,19,Other,Married,93.41451480157447,851.6676392605342,Banking and Finance,4,Block,Full-time,True,True,Exempt,2.692711476642521,8,False,23,241.85180415758646,Employed,False
116,21,F,Single,92.87267576239242,899.1874544682311,Economics and Finance,3,Block,Full-time,True,True,Exempt,0.7125140314530247,0,True,6,478.30325273178596,Unemployed,True
117,19,M,Married,84.87434264335053,805.4621536489038,Internal Auditing,3,Distance,Part-time,True,True,Paid,0.37355991028195046,8,False,34,419.89201780869524,Employed,False
118,23,F,Single,80.44689867532583,849.1044821772377,Hospitality Tourism and Culture,2,Distance,Part-time,True,False,Paid,1.3572681013754577,8,True,20,470.81545975001114,Student,False
119,19,F,Single,96.17430793770879,809.1416549114517,Musicology and Ethnochoreology,3,Block,Full-time,True,True,Unpaid,2.496784403157925,3,False,0,403.16448742367925,Student,False
120,19,Other,Single,89.82277071391654,815.978556211357,"Peace, Conflict and Governance",2,Distance,Part-time,True,True,Unpaid,0.9917805750163247,4,False,43,177.37546797313837,Unemployed,False
121,18,Other,Divorced,86.13676261405237,838.3038350418262,Economics,2,Block,Full-time,False,True,Paid,1.200675194686696,2,True,5,406.02261927577956,Unemployed,False
122,21,Other,Divorced,82.03863813561141,815.5540091500487,Musicology and Ethnochoreology,1,Distance,Part-time,True,False,Unpaid,2.8349192744258205,6,True,38,461.457871776607,Employed,False
123,19,M,Divorced,81.25443181802777,896.3687165956651,"Livestock, Wildlife and Fisheries",1,Distance,Full-time,True,False,Unpaid,0.4111840919254761,1,True,33,473.51789391852725,Student,True
124,18,Other,Divorced,86.97733443590354,894.6789776725159,Accounting,4,Block,Full-time,True,False,Paid,1.7876203672140298,7,False,17,341.59892534249855,Unemployed,False
125,18,F,Divorced,96.0947412953388,833.6109646220604,Local Governance Studies,4,Distance,Full-time,False,False,Paid,3.7669381195288967,8,True,24,105.68332190755658,Employed,True
126,20,M,Single,98.3744749866766,863.974771203768,Fiscal Studies,4,Distance,Part-time,True,False,Exempt,1.5878866496569,5,True,14,19.864576682345426,Employed,False
127,20,Other,Divorced,97.9350272922613,853.3753320593786,Local Governance Studies,3,Block,Part-time,True,False,Exempt,1.7368041119097573,8,False,46,73.60011408007789,Student,False
128,24,F,Married,98.4000166949931,881.5586980515768,TshiVenda,1,Block,Part-time,True,True,Paid,2.952817214429156,5,False,31,482.7734589469727,Student,True
129,23,F,Single,98.15450686258686,862.7445609816942,Marketing Management,3,Block,Part-time,False,True,Exempt,3.1160460881313874,2,True,41,231.0484120963847,Employed,True
130,21,M,Single,90.54449503200792,800.0252454490562,Banking and Finance,1,Block,Full-time,False,True,Unpaid,3.078425559122098,9,True,48,427.4930074160288,Student,True
131,20,F,Married,84.38831277113808,876.3174385609739,"Livestock, Wildlife and Fisheries",3,Block,Full-time,False,False,Paid,3.9914680996542886,2,False,49,232.52207677914555,Employed,True
132,23,Other,Divorced,95.9609316567364,874.6848121296118,"Peace, Conflict and Governance",4,Block,Full-time,True,True,Exempt,0.28580434994822923,1,False,17,330.4087917299197,Employed,False
133,21,F,Married,84.27425949705157,850.9722705566481,Office Management,1,Distance,Full-time,True,True,Paid,3.9290131385319973,4,False,30,12.070388561166823,Student,False
134,23,Other,Single,85.34414553513139,890.2918973233054,"Livestock, Wildlife and Fisheries",1,Block,Part-time,True,False,Exempt,3.800758467989595,3,True,28,124.93247135968339,Unemployed,True
135,24,Other,Single,84.66508643645096,890.8446205690402,Urban Planning and Development,2,Block,Part-time,False,True,Paid,3.4085556010382323,5,True,14,218.13464002129462,Employed,False
136,24,M,Single,90.29964807391612,852.3911676704397,English & Applied Communication,1,Block,Part-time,True,True,Unpaid,1.8165023034081669,4,False,22,315.3155235770816,Student,False
137,18,F,Married,86.4365501633816,860.7988231196538,Business Management,1,Distance,Part-time,False,True,Exempt,3.4836094865356975,5,False,37,85.76059402658926,Employed,False
138,18,M,Divorced,83.08312099250684,899.6522071924672,Human Resources Management,3,Block,Full-time,False,False,Paid,0.8833296492243807,3,False,40,382.275732135245,Employed,True
139,21,M,Single,89.06346823787764,829.8820234811418,Development Studies,4,Block,Part-time,True,False,Unpaid,3.166623341551321,2,True,10,182.20235306811867,Employed,True
140,23,M,Divorced,97.47814477570334,832.4617242311477,Statistics and Operations Research,2,Distance,Part-time,True,True,Exempt,0.7409532124842166,0,True,14,408.71763461694223,Student,True
141,23,Other,Single,91.41105709899945,818.2773902663496,TshiVenda,3,Distance,Part-time,False,True,Exempt,3.261448013884719,4,True,22,48.98454519753365,Student,False
142,20,Other,Divorced,97.56671211775173,889.5866939157868,Religious Studies,1,Block,Full-time,True,False,Paid,2.4581165330562276,5,True,2,339.87829384118595,Student,True
143,20,Other,Married,83.91744370158276,874.4488389949266,Marketing Management,3,Distance,Full-time,False,False,Unpaid,0.3921251180541021,4,False,18,146.6641666032551,Unemployed,True
144,21,Other,Single,83.33947747345108,810.5642848870242,Finance,4,Distance,Full-time,False,False,Paid,3.581278221428901,4,False,0,397.69158706130895,Employed,False
145,22,F,Single,91.51154251396841,898.1767351197966,Statistics and Operations Research,2,Block,Part-time,True,False,Exempt,2.3118287818209775,5,True,23,201.08521352120528,Unemployed,False
146,20,F,Single,89.26657803092546,873.0961708161116,Economics and Finance,3,Block,Full-time,True,True,Paid,2.6249931125484585,3,False,48,332.67481613178325,Employed,True
147,19,Other,Married,93.20345283293913,885.0522109604974,Banking and Finance,1,Block,Full-time,True,False,Paid,1.1340401426064401,3,False,10,467.1526343182367,Student,False
148,20,Other,Married,95.89253582053563,804.8150789173201,Accounting,3,Distance,Full-time,True,True,Unpaid,3.486542015691226,7,True,29,10.313316006882179,Employed,True
149,22,F,Divorced,95.02614591304354,850.4960918942168,"Livestock, Wildlife and Fisheries",1,Block,Full-time,True,False,Unpaid,2.180802940614254,7,False,49,5.558391167186816,Employed,True
150,23,M,Married,98.84522347317122,869.8598286727039,"Archaeology, Museums and Heritage Studies",2,Distance,Full-time,True,True,Exempt,1.684481137166014,2,True,10,385.13962608835675,Employed,False
151,18,M,Single,87.96512818314024,854.2946584571841,Information Systems,2,Block,Full-time,True,False,Unpaid,2.13712698091327,6,True,38,323.19652575403904,Unemployed,True
152,18,Other,Divorced,84.12773484496361,866.6647465699277,Soil and Plant Sciences,3,Distance,Part-time,False,False,Paid,2.8132523258711064,4,True,0,146.48986025221632,Student,False
153,23,M,Married,91.01825279895772,881.7874063590473,Information Systems,2,Block,Part-time,True,False,Exempt,2.7801915027970803,4,False,11,247.1983513871312,Student,False
154,18,Other,Divorced,82.21486240382372,837.4337062960196,Media and Cultural Studies,4,Distance,Full-time,True,True,Unpaid,1.4303084038312508,2,True,3,20.967832799434373,Employed,True
155,20,Other,Divorced,85.77702246663263,884.866867561871,Computer Sciences,3,Block,Part-time,True,True,Paid,1.541033120425042,1,False,24,96.22280268062039,Student,False
156,24,Other,Divorced,84.15776110526289,816.2916104765291,Media and Cultural Studies,1,Block,Full-time,True,True,Paid,2.2489527713537085,2,False,7,212.24818726358373,Unemployed,True
157,18,F,Single,87.93127433594162,827.0886055026375,Business Management,3,Block,Part-time,False,True,Exempt,3.6976284828679518,6,True,14,417.02220811074113,Unemployed,True
158,24,M,Single,82.22433150004431,804.3345619927326,Sociology,1,Distance,Full-time,True,False,Exempt,2.981721067863902,2,True,42,239.8335914300424,Student,False
159,22,F,Married,80.63683489096195,836.4426811335251,Economics,2,Distance,Part-time,False,False,Unpaid,1.5616599414622265,1,True,29,293.18125226298935,Unemployed,True
160,24,M,Single,93.13588009260064,837.990954482412,Information Systems,1,Block,Full-time,False,False,Unpaid,1.3481305062070446,3,True,39,436.8768959968902,Unemployed,True
161,22,F,Divorced,92.2049795657961,880.5270597207251,Soil and Plant Sciences,1,Distance,Full-time,False,True,Unpaid,2.094546696549258,4,True,31,154.40945679442265,Student,True
162,20,F,Divorced,94.16717872077322,865.3130670289656,Media and Cultural Studies,1,Block,Part-time,False,False,Unpaid,3.479965475658379,6,False,43,350.34966055102797,Student,True
163,23,Other,Single,93.20772880542688,843.6722558155667,"Peace, Conflict and Governance",1,Distance,Full-time,False,False,Exempt,0.03471696638350075,0,False,34,430.8336293391267,Employed,False
164,19,Other,Divorced,82.28589362284767,865.2113978623748,Geography and Environmental Science,4,Block,Part-time,True,False,Paid,2.8419442731582563,7,False,20,101.30785034808837,Employed,False
